GenoneName_query	TaxonID_query	LocusTag_query	GI_query	RefSeqAcc_query	GeneName_query	ProductName_query	Inparalog_query_genome	GenomeName_hit	TaxonID_hit	LocusTag_hit	GI_hit	RefSeqAcc_hit	GeneName_hit	ProductName_hit	Inparalog_hit_genome	analysis_type	Ortholuge_Class
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_2723	118472151	YP_887057.1	recA	recombinase A		Aggregatibacter actinomycetemcomitans D11S-1	668336	D11S_0271	261866979	YP_003254901	recA	recombinase A		rbb	
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_2723	118472151	YP_887057.1	recA	recombinase A		Gluconacetobacter xylinus NBRC 3288	634177	GLX_24700	347761691	YP_004869252		DNA recombinase RecA		ortholuge	SSD
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_2723	118472151	YP_887057.1	recA	recombinase A		Thermoanaerobacter wiegelii Rt8.B1	697303	Thewi_1331	345017684	YP_004820037		protein recA		ortholuge	RBBH - No suitable outgroup gene found for ortholuge analysis
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_2723	118472151	YP_887057.1	recA	recombinase A		Helicobacter pylori B8	693745	HPB8_1412	298736903	YP_003729433	recA	recombination protein RecA		rbb	
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_2723	118472151	YP_887057.1	recA	recombinase A		Listeria monocytogenes J0161	393130	LMOG_00304	386047050	YP_005965382		recombinase A		ortholuge	RBBH - No suitable outgroup gene found for ortholuge analysis
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_2723	118472151	YP_887057.1	recA	recombinase A		Phaeobacter gallaeciensis 2.10	383629	PGA2_c15150	400754395	YP_006562763	recA	protein RecA		ortholuge	SSD
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_2723	118472151	YP_887057.1	recA	recombinase A		Shewanella baltica BA175	693974	Sbal175_1235	386323701	YP_006019818		recA protein		rbb	
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_2723	118472151	YP_887057.1	recA	recombinase A		Escherichia coli KO11FL NC_016902	595495	EKO11_1076	378711882	YP_005276775		recA protein		ortholuge	SSD
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_2723	118472151	YP_887057.1	recA	recombinase A		Phaeobacter gallaeciensis DSM 17395	391619	PGA1_c15260	399992715	YP_006572955	recA	protein recA (recombinase A)		ortholuge	SSD
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_2723	118472151	YP_887057.1	recA	recombinase A		Alteromonas macleodii ATCC 27126	529120	MASE_04210	406595815	YP_006746945		recombinase A		ortholuge	RBBH - No suitable outgroup gene found for ortholuge analysis
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_2723	118472151	YP_887057.1	recA	recombinase A		Helicobacter pylori 35A	585535	HMPREF4655_20396	384895540	YP_005769529	recA	recombination protein A		rbb	
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_2723	118472151	YP_887057.1	recA	recombinase A		Mesotoga prima MesG1.Ag.4.2	660470	Theba_0371	389843263	YP_006345343		protein RecA		rbb	
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_2723	118472151	YP_887057.1	recA	recombinase A		Listeria monocytogenes 10403S	393133	LMRG_00850	386043709	YP_005962514		recombinase A		ortholuge	SSD
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_2723	118472151	YP_887057.1	recA	recombinase A		Blattabacterium sp. (Blattella germanica) str. Bge	331104	BLBBGE_602	262341357	YP_003284212	recA	recombinase A		rbb	
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_2723	118472151	YP_887057.1	recA	recombinase A		Dichelobacter nodosus VCS1703A	246195	DNO_0288	146328886	YP_001209208	recA	DNA recombination protein RecA		ortholuge	RBBH - No suitable outgroup gene found for ortholuge analysis
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_2723	118472151	YP_887057.1	recA	recombinase A		Desulfarculus baarsii DSM 2075	644282	Deba_1141	302342574	YP_003807103		recA protein		ortholuge	RBBH - No suitable outgroup gene found for ortholuge analysis
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_2723	118472151	YP_887057.1	recA	recombinase A		Rothia dentocariosa ATCC 17931	762948	HMPREF0733_11579	311113248	YP_003984470	recA	recombination protein A		ortholuge	SSD
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_2723	118472151	YP_887057.1	recA	recombinase A		Thermoanaerobacter italicus Ab9	580331	Thit_1168	289578367	YP_003476994		recA protein		rbb	
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_2723	118472151	YP_887057.1	recA	recombinase A		cyanobacterium UCYN-A	713887	UCYN_08360	284929383	YP_003421905		RecA protein		rbb	
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_2723	118472151	YP_887057.1	recA	recombinase A		Lactobacillus reuteri SD2112	491077	HMPREF0538_21751	338204105	YP_004650250	recA	recombination protein A		rbb	
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_2723	118472151	YP_887057.1	recA	recombinase A		Listeria monocytogenes 08-5923	637381	LM5923_1491	284994926	YP_003416694	recA	recombinase A		ortholuge	RBBH - No suitable outgroup gene found for ortholuge analysis
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_2723	118472151	YP_887057.1	recA	recombinase A		Thermanaerovibrio acidaminovorans DSM 6589	525903	Taci_1658	269793250	YP_003318154		recA protein		ortholuge	RBBH - No suitable outgroup gene found for ortholuge analysis
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_2723	118472151	YP_887057.1	recA	recombinase A		Candidatus Nitrospira defluvii	330214	NIDE1705	302037041	YP_003797363	recA	recombinase recA		rbb	
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_2723	118472151	YP_887057.1	recA	recombinase A		Waddlia chondrophila WSU 86-1044	716544	wcw_1978	297622180	YP_003710317	recA	bacterial DNA recombination protein recA		ortholuge	RBBH - No suitable outgroup gene found for ortholuge analysis
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_2723	118472151	YP_887057.1	recA	recombinase A		Prevotella ruminicola 23	264731	PRU_0066	294672854	YP_003573470	recA	RecA protein		ortholuge	RBBH - No suitable outgroup gene found for ortholuge analysis
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_2723	118472151	YP_887057.1	recA	recombinase A		Legionella pneumophila subsp. pneumophila str. Philadelphia 1	272624	lpg1801	52842028	YP_095827.1	recA	recombinase A		rbb	
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_2723	118472151	YP_887057.1	recA	recombinase A		Acidovorax avenae subsp. avenae ATCC 19860	643561	Acav_4572	326319349	YP_004237021		recA protein		ortholuge	SSD
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_2723	118472151	YP_887057.1	recA	recombinase A		Bacillus megaterium QM B1551	545693	BMQ_1741	294498505	YP_003562205	recA1	RecA1 protein	BMQ_4119; RecA2 protein ; GI:294500865; RefSeq:YP_003564565	ortholuge	RBBH - No suitable outgroup gene found for ortholuge analysis
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_2723	118472151	YP_887057.1	recA	recombinase A		Bacillus megaterium QM B1551	545693	BMQ_4119	294500865	YP_003564565	recA2	RecA2 protein		ortholuge	RBBH - No suitable outgroup gene found for ortholuge analysis
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_2723	118472151	YP_887057.1	recA	recombinase A		Frankia symbiont of Datisca glomerata	656024	FsymDg_3610	336179435	YP_004584810		protein recA		ortholuge	SSD
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_2723	118472151	YP_887057.1	recA	recombinase A		Mycobacterium bovis AF2122/97	233413	Mb2756c	31793909	NP_856402.1	recA	DNA recombination protein RecA		ortholuge	Borderline-SSD
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_2723	118472151	YP_887057.1	recA	recombinase A		Dehalococcoides sp. VS	311424	DhcVS_1488	270308855	YP_003330913	recA	recombination protein RecA		ortholuge	SSD
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_2723	118472151	YP_887057.1	recA	recombinase A		Neisseria gonorrhoeae FA 1090	242231	NGO0741	59801158	YP_207870.1	recA	recombinase A		rbb	
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_2723	118472151	YP_887057.1	recA	recombinase A		Citrobacter rodentium ICC168	637910	ROD_31151	283786754	YP_003366619	recA	RecA protein (recombinase A)		ortholuge	SSD
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_2723	118472151	YP_887057.1	recA	recombinase A		Streptomyces scabiei 87.22	680198	SCAB_24951	290956979	YP_003488161	recA	DNA recombinase A		ortholuge	SSD
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_2723	118472151	YP_887057.1	recA	recombinase A		Enterococcus faecalis V583	226185	EF3171	29377621	NP_816775.1	recA	recombinase A		rbb	
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_2723	118472151	YP_887057.1	recA	recombinase A		Desulfovibrio vulgaris str. Hildenborough	882	DVU1090	46579503	YP_010311.1	recA	recombinase A		ortholuge	RBBH - No suitable outgroup gene found for ortholuge analysis
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_2723	118472151	YP_887057.1	recA	recombinase A		Yersinia pestis CO92	214092	YPO3307	218930328	YP_002348203	recA	recombinase A		ortholuge	RBBH - No suitable outgroup gene found for ortholuge analysis
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_2723	118472151	YP_887057.1	recA	recombinase A		Xanthomonas albilineans GPE PC73	380358	XALc_1171	285017962	YP_003375673	recA	recombinase A		ortholuge	SSD
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_2723	118472151	YP_887057.1	recA	recombinase A		Mobiluncus curtisii ATCC 43063	548479	HMPREF0573_11554	298346680	YP_003719367	recA	recombination protein A		ortholuge	SSD
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_2723	118472151	YP_887057.1	recA	recombinase A		Bacillus selenitireducens MLS10	439292	Bsel_1811	297584104	YP_003699884		recA protein		rbb	
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_2723	118472151	YP_887057.1	recA	recombinase A		Borrelia burgdorferi B31	224326	BB0131	15594476	NP_212265.1	recA	recombinase A		rbb	
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_2723	118472151	YP_887057.1	recA	recombinase A		Thermosediminibacter oceani DSM 16646	555079	Toce_1215	302389774	YP_003825595		RecA protein		ortholuge	RBBH - No suitable outgroup gene found for ortholuge analysis
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_2723	118472151	YP_887057.1	recA	recombinase A		Thiomonas intermedia K12	75379	Tint_0799	296135282	YP_003642524		recA protein		ortholuge	SSD
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_2723	118472151	YP_887057.1	recA	recombinase A		Streptococcus parasanguinis ATCC 15912	760570	HMPREF0833_11402	337282890	YP_004622361	recA	recombination protein A		rbb	
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_2723	118472151	YP_887057.1	recA	recombinase A				HTH_0789	288818102	YP_003432450	recA	RecA protein		rbb	
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_2723	118472151	YP_887057.1	recA	recombinase A		Enterobacter cloacae subsp. cloacae ATCC 13047	716541	ECL_04033	296104370	YP_003614516		recombinase A		ortholuge	SSD
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_2723	118472151	YP_887057.1	recA	recombinase A		Bifidobacterium dentium Bd1	401473	BDP_1421	283456289	YP_003360853	recA	RecA protein		ortholuge	SSD
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_2723	118472151	YP_887057.1	recA	recombinase A		Rothia mucilaginosa DY-18	680646	RMDY18_14530	283458479	YP_003363105		RecA/RadA recombinase		ortholuge	SSD
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_2723	118472151	YP_887057.1	recA	recombinase A		Candidatus Puniceispirillum marinum IMCC1322	488538	SAR116_0088	294083658	YP_003550415		RecA DNA recombination protein		ortholuge	RBBH - No suitable outgroup gene found for ortholuge analysis
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_2723	118472151	YP_887057.1	recA	recombinase A		Lactococcus lactis subsp. lactis Il1403	272623	L0260	15672336	NP_266510.1	recA	recombinase A		rbb	
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_2723	118472151	YP_887057.1	recA	recombinase A		Ammonifex degensii KC4	429009	Adeg_0628	260892529	YP_003238626		recA protein		ortholuge	SSD
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_2723	118472151	YP_887057.1	recA	recombinase A		Treponema denticola ATCC 35405	243275	TDE0872	42526384	NP_971482.1	recA	recombinase A		rbb	
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_2723	118472151	YP_887057.1	recA	recombinase A		Mycobacterium leprae TN	272631	ML0987	15827469	NP_301732.1	recA	RecA protein		ortholuge	SSD
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_2723	118472151	YP_887057.1	recA	recombinase A		Tsukamurella paurometabola DSM 20162	521096	Tpau_1785	296139499	YP_003646742		recA protein		ortholuge	SSD
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_2723	118472151	YP_887057.1	recA	recombinase A		Meiothermus silvanus DSM 9946	526227	Mesil_0858	297565306	YP_003684278		recA protein		ortholuge	RBBH - No suitable outgroup gene found for ortholuge analysis
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_2723	118472151	YP_887057.1	recA	recombinase A		Methylotenera sp. 301	666681	M301_2185	297539361	YP_003675130		recombination protein RecA		ortholuge	RBBH - No suitable outgroup gene found for ortholuge analysis
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_2723	118472151	YP_887057.1	recA	recombinase A		Dehalococcoides sp. GT	633145	DehalGT_1400	289433338	YP_003463211		recA protein		ortholuge	RBBH - No suitable outgroup gene found for ortholuge analysis
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_2723	118472151	YP_887057.1	recA	recombinase A		Sinorhizobium meliloti 1021	266834	SMc00760	195970165	NP_385905.2	recA	recombinase A		ortholuge	SSD
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_2723	118472151	YP_887057.1	recA	recombinase A		Bacillus cellulosilyticus DSM 2522	649639	Bcell_2429	317129135	YP_004095417		recA protein		rbb	
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_2723	118472151	YP_887057.1	recA	recombinase A		Mycobacterium avium 104	243243	MAV_3627	118464179	YP_882804.1	recA	recombinase A		ortholuge	Borderline-SSD
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_2723	118472151	YP_887057.1	recA	recombinase A		Thermobispora bispora DSM 43833	469371	Tbis_1118	296269101	YP_003651733		recA protein		ortholuge	SSD
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_2723	118472151	YP_887057.1	recA	recombinase A		Propionibacterium acnes SK137	553199	HMPREF0675_4071	295130572	YP_003581235	recA	protein RecA		ortholuge	SSD
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_2723	118472151	YP_887057.1	recA	recombinase A		Arcanobacterium haemolyticum DSM 20595	644284	Arch_0649	297571228	YP_003697002		recA protein		ortholuge	SSD
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_2723	118472151	YP_887057.1	recA	recombinase A		Pantoea vagans C9-1	712898	Pvag_2404	308187886	YP_003932017	recA	protein recA (Recombinase A)		ortholuge	SSD
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_2723	118472151	YP_887057.1	recA	recombinase A		Denitrovibrio acetiphilus DSM 12809	522772	Dacet_2775	291288669	YP_003505485		recA protein		rbb	
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_2723	118472151	YP_887057.1	recA	recombinase A		Methylobacterium extorquens AM1	272630	MexAM1_META1p2721	240139288	YP_002963763	recA	DNA strand exchange and recombination protein with protease and nuclease activity		ortholuge	SSD
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_2723	118472151	YP_887057.1	recA	recombinase A		Mycoplasma crocodyli MP145	512564	MCRO_0173	294155460	YP_003559844	recA	Recombinase protein RecA		rbb	
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_2723	118472151	YP_887057.1	recA	recombinase A		Clostridium difficile CD196	645462	CD196_1191	260682936	YP_003214221	recA	recombinase A		ortholuge	RBBH - No suitable outgroup gene found for ortholuge analysis
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_2723	118472151	YP_887057.1	recA	recombinase A		Francisella tularensis subsp. tularensis SCHU S4	177416	FTT_1750	56708748	YP_170644.1	recA	recombinase A		ortholuge	RBBH - No suitable outgroup gene found for ortholuge analysis
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_2723	118472151	YP_887057.1	recA	recombinase A		Sinorhizobium meliloti AK83	693982	Sinme_1704	334316434	YP_004549053		Protein recA		ortholuge	SSD
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_2723	118472151	YP_887057.1	recA	recombinase A		Mesorhizobium loti MAFF303099	266835	mlr0030	13470353	NP_101919.1	recA	recombinase A		ortholuge	SSD
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_2723	118472151	YP_887057.1	recA	recombinase A		Erwinia pyrifoliae Ep1/96	634499	EpC_27940	259909420	YP_002649776	recA	Recombinase A		ortholuge	RBBH - No suitable outgroup gene found for ortholuge analysis
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_2723	118472151	YP_887057.1	recA	recombinase A		Clostridium saccharolyticum WM1	610130	Closa_0674	302385103	YP_003820925		recA protein		ortholuge	RBBH - No suitable outgroup gene found for ortholuge analysis
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_2723	118472151	YP_887057.1	recA	recombinase A		Dehalogenimonas lykanthroporepellens BL-DC-9	552811	Dehly_1345	300088434	YP_003758956		RecA protein		ortholuge	RBBH - No suitable outgroup gene found for ortholuge analysis
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_2723	118472151	YP_887057.1	recA	recombinase A		Bacillus thuringiensis BMB171	714359	BMB171_C3448	296504278	YP_003665978	recA	recombinase A		ortholuge	RBBH - No suitable outgroup gene found for ortholuge analysis
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_2723	118472151	YP_887057.1	recA	recombinase A		Fibrobacter succinogenes subsp. succinogenes S85 NC_013410	59374	Fisuc_2373	261416758	YP_003250441		recA protein		rbb	
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_2723	118472151	YP_887057.1	recA	recombinase A		Geobacillus sp. Y412MC52	550542	GYMC52_1208	319766316	YP_004131817		recA protein		ortholuge	RBBH - No suitable outgroup gene found for ortholuge analysis
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_2723	118472151	YP_887057.1	recA	recombinase A		Pirellula staleyi DSM 6068	530564	Psta_3796	283781556	YP_003372311		recA protein		rbb	
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_2723	118472151	YP_887057.1	recA	recombinase A		Klebsiella pneumoniae subsp. pneumoniae MGH 78578	272620	KPN_03031	152971553	YP_001336662	recA	recombinase A		ortholuge	SSD
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_2723	118472151	YP_887057.1	recA	recombinase A		Methylococcus capsulatus str. Bath	243233	MCA0387	53802433	YP_112918.1	recA	recA protein		ortholuge	RBBH - No suitable outgroup gene found for ortholuge analysis
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_2723	118472151	YP_887057.1	recA	recombinase A		Thermoanaerobacter brockii subsp. finnii Ako-1	509193	Thebr_1220	320116018	YP_004186177		recA protein		rbb	
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_2723	118472151	YP_887057.1	recA	recombinase A		Bradyrhizobium japonicum USDA 110	224911	bll5755	27380866	NP_772395.1	recA	recombinase A		ortholuge	SSD
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_2723	118472151	YP_887057.1	recA	recombinase A		Kribbella flavida DSM 17836	479435	Kfla_3003	284030936	YP_003380867		recA protein		ortholuge	SSD
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_2723	118472151	YP_887057.1	recA	recombinase A		Listeria monocytogenes 08-5578	653938	LM5578_1539	284801784	YP_003413649	recA	recombinase A		ortholuge	RBBH - No suitable outgroup gene found for ortholuge analysis
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_2723	118472151	YP_887057.1	recA	recombinase A		Klebsiella variicola At-22	640131	Kvar_1041	288933922	YP_003437981		recA protein		ortholuge	SSD
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_2723	118472151	YP_887057.1	recA	recombinase A		Cyanothece sp. PCC 7822	497965	Cyan7822_1435	307151323	YP_003886707		recA protein		ortholuge	RBBH - No suitable outgroup gene found for ortholuge analysis
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_2723	118472151	YP_887057.1	recA	recombinase A		Bacillus pseudofirmus OF4	398511	BpOF4_19580	288556912	YP_003428847	recA	recombinase A		rbb	
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_2723	118472151	YP_887057.1	recA	recombinase A		Rhodococcus opacus B4	632772	ROP_67510	226366160	YP_002783943	recA	recombinase A		ortholuge	SSD
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_2723	118472151	YP_887057.1	recA	recombinase A		Legionella longbeachae NSW150	661367	LLO_1117	289164459	YP_003454597	recA	RecA protein		ortholuge	RBBH - No suitable outgroup gene found for ortholuge analysis
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_2723	118472151	YP_887057.1	recA	recombinase A		Desulfovibrio aespoeensis Aspo-2	643562	Daes_2734	317154428	YP_004122476		recA protein		ortholuge	RBBH - No suitable outgroup gene found for ortholuge analysis
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_2723	118472151	YP_887057.1	recA	recombinase A		Helicobacter pylori SJM180	765962	HPSJM_00835	308183950	YP_003928083	recA	recombinase A		rbb	
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_2723	118472151	YP_887057.1	recA	recombinase A		Lactobacillus acidophilus NCFM	272621	LBA0666	58336988	YP_193573.1	recA	recombinase A		ortholuge	RBBH - No suitable outgroup gene found for ortholuge analysis
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_2723	118472151	YP_887057.1	recA	recombinase A		Syntrophothermus lipocalidus DSM 12680	643648	Slip_1050	297617235	YP_003702394		recA protein		ortholuge	RBBH - No suitable outgroup gene found for ortholuge analysis
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_2723	118472151	YP_887057.1	recA	recombinase A		Campylobacter jejuni subsp. jejuni NCTC 11168	192222	Cj1673c	218563261	YP_002345041	recA	recombinase A		rbb	
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_2723	118472151	YP_887057.1	recA	recombinase A		Zymomonas mobilis subsp. mobilis NCIMB 11163	622759	Za10_0161	260752406	YP_003225299	recA	recombinase A		rbb	
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_2723	118472151	YP_887057.1	recA	recombinase A		Candidatus Riesia pediculicola USDA	515618	RIEPE_0061	295698290	YP_003602945	recA	protein RecA		rbb	
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_2723	118472151	YP_887057.1	recA	recombinase A		Caulobacter segnis ATCC 21756	509190	Cseg_1175	295688601	YP_003592294		recombination protein RecA		ortholuge	SSD
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_2723	118472151	YP_887057.1	recA	recombinase A		Thermomonospora curvata DSM 43183	471852	Tcur_3294	269127501	YP_003300871		recA protein		ortholuge	SSD
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_2723	118472151	YP_887057.1	recA	recombinase A		Burkholderia sp. CCGE1003	640512	BC1003_2881	307730901	YP_003908125		recA protein		ortholuge	SSD
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_2723	118472151	YP_887057.1	recA	recombinase A		Paenibacillus sp. Y412MC10	481743	GYMC10_4108	261407902	YP_003244143		recA protein		rbb	
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_2723	118472151	YP_887057.1	recA	recombinase A		Lactobacillus gasseri ATCC 33323	324831	LGAS_1338	116629966	YP_815138.1	recA	recombinase A		rbb	
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_2723	118472151	YP_887057.1	recA	recombinase A		Chlamydia trachomatis D/UW-3/CX	272561	CT650	15605382	NP_220168.1	recA	recombinase A		rbb	
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_2723	118472151	YP_887057.1	recA	recombinase A		Streptococcus pneumoniae 670-6B	189423	SP670_2026	307128147	YP_003880178	recA	protein RecA		rbb	
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_2723	118472151	YP_887057.1	recA	recombinase A		Anaplasma marginale str. St. Maries	234826	AM085	56416424	YP_153498.1	recA	recombinase A		ortholuge	RBBH - No suitable outgroup gene found for ortholuge analysis
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_2723	118472151	YP_887057.1	recA	recombinase A		Bordetella parapertussis 12822	257311	BPP2633	33597213	NP_884856.1	recA	recombinase A		ortholuge	SSD
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_2723	118472151	YP_887057.1	recA	recombinase A		Thermotoga naphthophila RKU-10	590168	Tnap_0616	281412047	YP_003346126		recA protein		rbb	
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_2723	118472151	YP_887057.1	recA	recombinase A		Bacillus megaterium DSM 319	592022	BMD_1726	295703856	YP_003596931	recA1	RecA1 protein	BMD_4106; RecA2 protein ; GI:295706211; RefSeq:YP_003599286	ortholuge	RBBH - No suitable outgroup gene found for ortholuge analysis
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_2723	118472151	YP_887057.1	recA	recombinase A		Bacillus megaterium DSM 319	592022	BMD_4106	295706211	YP_003599286	recA2	RecA2 protein		ortholuge	RBBH - No suitable outgroup gene found for ortholuge analysis
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_2723	118472151	YP_887057.1	recA	recombinase A		Xanthomonas campestris pv. campestris str. 8004	314565	XC_2509	66768817	YP_243579.1	recA	recombinase A		ortholuge	SSD
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_2723	118472151	YP_887057.1	recA	recombinase A		Mycoplasma hyorhinis HUB-1	872331	MHR_0210	304373008	YP_003856217	recA	recombinase A		rbb	
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_2723	118472151	YP_887057.1	recA	recombinase A		Micromonospora sp. L5	648999	ML5_1795	315502590	YP_004081477		reca protein		ortholuge	SSD
