GenoneName_query	TaxonID_query	LocusTag_query	GI_query	RefSeqAcc_query	GeneName_query	ProductName_query	Inparalog_query_genome	GenomeName_hit	TaxonID_hit	LocusTag_hit	GI_hit	RefSeqAcc_hit	GeneName_hit	ProductName_hit	Inparalog_hit_genome	analysis_type	Ortholuge_Class
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_5580	118471519	YP_889815.1		Ku protein		Rhizobium etli CFN 42	347834	RHE_CH00618	86356269	YP_468161.1		DNA helicase	RHE_CH00616; DNA helicase ; GI:86356267; RefSeq:YP_468159.1	ortholuge	RBBH - No suitable outgroup gene found for ortholuge analysis
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_5580	118471519	YP_889815.1		Ku protein		Desulfotomaculum carboxydivorans CO-1-SRB	868595	Desca_1164	333923360	YP_004496940		DNA repair protein		ortholuge	RBBH - No suitable outgroup gene found for ortholuge analysis
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_5580	118471519	YP_889815.1		Ku protein		Mycobacterium bovis BCG str. Pasteur 1173P2	410289	BCG_0991c	121636862	YP_977085.1		hypothetical protein		ortholuge	SSD
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_5580	118471519	YP_889815.1		Ku protein		Achromobacter xylosoxidans A8	762376	AXYL_00437	311103657	YP_003976510		Ku protein		ortholuge	RBBH - No suitable outgroup gene found for ortholuge analysis
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_5580	118471519	YP_889815.1		Ku protein		Polaromonas sp. JS666	296591	Bpro_3002	91788862	YP_549814.1		hypothetical protein		ortholuge	RBBH - No suitable outgroup gene found for ortholuge analysis
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_5580	118471519	YP_889815.1		Ku protein		Nitrosospira multiformis ATCC 25196	323848	Nmul_A1176	82702305	YP_411871.1		hypothetical protein		ortholuge	RBBH - No suitable outgroup gene found for ortholuge analysis
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_5580	118471519	YP_889815.1		Ku protein		Burkholderia pseudomallei K96243	272560	BPSS2212	53723229	YP_112214.1		hypothetical protein		ortholuge	Borderline-SSD
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_5580	118471519	YP_889815.1		Ku protein		Burkholderia cenocepacia AU 1054	331271	Bcen_1347	107022899	YP_621226.1		Ku domain-containing protein		ortholuge	SSD
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_5580	118471519	YP_889815.1		Ku protein		Clavibacter michiganensis subsp. michiganensis NCPPB 382	443906	CMM_2073	148273254	YP_001222815		hypothetical protein		ortholuge	SSD
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_5580	118471519	YP_889815.1		Ku protein		Pelotomaculum thermopropionicum SI	370438	PTH_1242	147677577	YP_001211792		hypothetical protein		rbb	
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_5580	118471519	YP_889815.1		Ku protein		Desulfitobacterium hafniense DCB-2	272564	Dhaf_3719	219669736	YP_002460171		Ku protein		ortholuge	RBBH - No suitable outgroup gene found for ortholuge analysis
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_5580	118471519	YP_889815.1		Ku protein		Candidatus Koribacter versatilis Ellin345	204669	Acid345_2607	94969634	YP_591682.1		DNA end-binding protein Ku		ortholuge	RBBH - No suitable outgroup gene found for ortholuge analysis
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_5580	118471519	YP_889815.1		Ku protein		Mesorhizobium ciceri biovar biserrulae WSM1271	765698	Mesci_2799	319782506	YP_004141982		Ku protein		ortholuge	RBBH - No suitable outgroup gene found for ortholuge analysis
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_5580	118471519	YP_889815.1		Ku protein		Mesorhizobium ciceri biovar biserrulae WSM1271	765698	Mesci_0782	319780525	YP_004140001		Ku protein	Mesci_2799; Ku protein ; GI:319782506; RefSeq:YP_004141982	ortholuge	RBBH - No suitable outgroup gene found for ortholuge analysis
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_5580	118471519	YP_889815.1		Ku protein		Agrobacterium sp. H13-3	861208	AGROH133_09756	332715579	YP_004443045		putative DNA helicase protein	AGROH133_09758; hypothetical protein ; GI:332715581; RefSeq:YP_004443047	ortholuge	RBBH - No suitable outgroup gene found for ortholuge analysis
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_5580	118471519	YP_889815.1		Ku protein		Agrobacterium sp. H13-3	861208	AGROH133_09758	332715581	YP_004443047		hypothetical protein		ortholuge	RBBH - No suitable outgroup gene found for ortholuge analysis
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_5580	118471519	YP_889815.1		Ku protein		Microbacterium testaceum StLB037	979556	MTES_3164	323359612	YP_004226008		hypothetical protein		ortholuge	SSD
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_5580	118471519	YP_889815.1		Ku protein		Xanthomonas campestris pv. campestris str. ATCC 33913	190485	XCC0104	21229582	NP_635499.1		hypothetical protein		ortholuge	SSD
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_5580	118471519	YP_889815.1		Ku protein		Saccharopolyspora erythraea NRRL 2338	405948	SACE_3709	134100245	YP_001105906		DNA binding protein, Ku-like		ortholuge	Non-SSD
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_5580	118471519	YP_889815.1		Ku protein		Rhodococcus jostii RHA1	101510	RHA1_ro07202	111024152	YP_707124.1		DNA binding protein, Ku-like		ortholuge	SSD
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_5580	118471519	YP_889815.1		Ku protein		Burkholderia cenocepacia MC0-3	406425	Bcenmc03_6072	170734574	YP_001773688		Ku protein		ortholuge	SSD
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_5580	118471519	YP_889815.1		Ku protein		Variovorax paradoxus S110	543728	Vapar_0497	239813516	YP_002942426		Ku protein		ortholuge	SSD
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_5580	118471519	YP_889815.1		Ku protein		Pseudoxanthomonas suwonensis 11-1	743721	Psesu_0037	319785656	YP_004145131		Ku protein		ortholuge	RBBH - No suitable outgroup gene found for ortholuge analysis
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_5580	118471519	YP_889815.1		Ku protein		Burkholderia phytofirmans PsJN	398527	Bphyt_1857	187923847	YP_001895489		Ku domain protein		ortholuge	SSD
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_5580	118471519	YP_889815.1		Ku protein		Rhodobacter sphaeroides ATCC 17029	349101	Rsph17029_2175	126462936	YP_001044050		Ku domain-containing protein	Rsph17029_2176; Ku domain-containing protein ; GI:126462937; RefSeq:YP_001044051	ortholuge	RBBH - No suitable outgroup gene found for ortholuge analysis
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_5580	118471519	YP_889815.1		Ku protein		Rhodobacter sphaeroides ATCC 17029	349101	Rsph17029_2176	126462937	YP_001044051		Ku domain-containing protein		ortholuge	RBBH - No suitable outgroup gene found for ortholuge analysis
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_5580	118471519	YP_889815.1		Ku protein		Arthrobacter aurescens TC1	290340	AAur_0284	119961605	YP_946104.1		Ku protein		ortholuge	SSD
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_5580	118471519	YP_889815.1		Ku protein		Phenylobacterium zucineum HLK1	450851	PHZ_c3262	197106723	YP_002132100		putative ATP-dependent DNA ligase protein		ortholuge	RBBH - No suitable outgroup gene found for ortholuge analysis
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_5580	118471519	YP_889815.1		Ku protein		Rhodopseudomonas palustris CGA009	258594	RPA3651	39936713	NP_948989.1		Ku domain-containing protein	RPA0386; Ku domain-containing protein ; GI:39933463; RefSeq:NP_945739.1	ortholuge	RBBH - No suitable outgroup gene found for ortholuge analysis
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_5580	118471519	YP_889815.1		Ku protein		Rhodopseudomonas palustris CGA009	258594	RPA0386	39933463	NP_945739.1		Ku domain-containing protein		ortholuge	RBBH - No suitable outgroup gene found for ortholuge analysis
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_5580	118471519	YP_889815.1		Ku protein		Acidovorax sp. JS42	232721	Ajs_2524	121594864	YP_986760.1		Ku domain-containing protein		ortholuge	RBBH - No suitable outgroup gene found for ortholuge analysis
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_5580	118471519	YP_889815.1		Ku protein		Rhizobium leguminosarum bv. trifolii WSM1325	395491	Rleg_0306	241203060	YP_002974156		Ku protein		ortholuge	RBBH - No suitable outgroup gene found for ortholuge analysis
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_5580	118471519	YP_889815.1		Ku protein		Rhizobium leguminosarum bv. trifolii WSM1325	395491	Rleg_0307	241203061	YP_002974157		Ku protein	Rleg_0306; Ku protein ; GI:241203060; RefSeq:YP_002974156	ortholuge	RBBH - No suitable outgroup gene found for ortholuge analysis
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_5580	118471519	YP_889815.1		Ku protein		Pseudomonas syringae pv. tomato str. DC3000	223283	PSPTO_3465	28870626	NP_793245.1		KU domain-containing protein		ortholuge	RBBH - No suitable outgroup gene found for ortholuge analysis
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_5580	118471519	YP_889815.1		Ku protein		Pseudomonas mendocina NK-01	1001585	MDS_2412	330503326	YP_004380195		Ku domain-containing protein		ortholuge	RBBH - No suitable outgroup gene found for ortholuge analysis
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_5580	118471519	YP_889815.1		Ku protein		Burkholderia vietnamiensis G4	269482	Bcep1808_5734	134291157	YP_001114926		Ku domain-containing protein		ortholuge	RBBH - No suitable outgroup gene found for ortholuge analysis
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_5580	118471519	YP_889815.1		Ku protein		Solibacillus silvestris StLB046	1002809	SSIL_2189	393200916	YP_006462758		hypothetical protein		ortholuge	RBBH - No suitable outgroup gene found for ortholuge analysis
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_5580	118471519	YP_889815.1		Ku protein		Rhodopseudomonas palustris TIE-1	395960	Rpal_4172	192292538	YP_001993143		Ku protein	Rpal_0391; Ku protein ; GI:192288822; RefSeq:YP_001989427	ortholuge	RBBH - No suitable outgroup gene found for ortholuge analysis
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_5580	118471519	YP_889815.1		Ku protein		Rhodopseudomonas palustris TIE-1	395960	Rpal_0391	192288822	YP_001989427		Ku protein		ortholuge	RBBH - No suitable outgroup gene found for ortholuge analysis
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_5580	118471519	YP_889815.1		Ku protein		Intrasporangium calvum DSM 43043	710696	Intca_0625	317123785	YP_004097897		DNA end-binding protein Ku		ortholuge	SSD
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_5580	118471519	YP_889815.1		Ku protein		Bacillus anthracis str. 'Ames Ancestor'	261594	GBAA_0808	47526097	YP_017446.1		hypothetical protein		ortholuge	RBBH - No suitable outgroup gene found for ortholuge analysis
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_5580	118471519	YP_889815.1		Ku protein		Mycobacterium sp. Spyr1	278137	Mspyr1_12260	315442862	YP_004075741		DNA end-binding protein Ku		ortholuge	SSD
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_5580	118471519	YP_889815.1		Ku protein		Bacillus atrophaeus 1942	720555	BATR1942_04435	311067849	YP_003972772		ATP-dependent DNA ligase subunit		rbb	
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_5580	118471519	YP_889815.1		Ku protein		Pseudomonas stutzeri A1501	379731	PST_2162	146282516	YP_001172669		KU domain-containing protein		ortholuge	RBBH - No suitable outgroup gene found for ortholuge analysis
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_5580	118471519	YP_889815.1		Ku protein		Chitinophaga pinensis DSM 2588	485918	Cpin_0997	256420043	YP_003120696		Ku protein		ortholuge	RBBH - No suitable outgroup gene found for ortholuge analysis
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_5580	118471519	YP_889815.1		Ku protein				BLi01495	404488771	YP_006712877	ykoV	Ku-type ATP-dependent DNA helicase YkoV		rbb	
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_5580	118471519	YP_889815.1		Ku protein		Rhizobium leguminosarum bv. viciae 3841	216596	RL2142	116251901	YP_767739.1		hypothetical protein		ortholuge	RBBH - No suitable outgroup gene found for ortholuge analysis
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_5580	118471519	YP_889815.1		Ku protein		Rhizobium leguminosarum bv. viciae 3841	216596	RL2141	116251900	YP_767738.1		hypothetical protein	RL2142; hypothetical protein ; GI:116251901; RefSeq:YP_767739.1	ortholuge	RBBH - No suitable outgroup gene found for ortholuge analysis
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_5580	118471519	YP_889815.1		Ku protein		Stenotrophomonas maltophilia JV3	868597	BurJV3_0024	344205445	YP_004790586		DNA repair protein		ortholuge	RBBH - No suitable outgroup gene found for ortholuge analysis
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_5580	118471519	YP_889815.1		Ku protein		Rhizobium leguminosarum bv. trifolii WSM2304	395492	Rleg2_0275	209547883	YP_002279800		Ku protein		ortholuge	RBBH - No suitable outgroup gene found for ortholuge analysis
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_5580	118471519	YP_889815.1		Ku protein		Rhizobium leguminosarum bv. trifolii WSM2304	395492	Rleg2_0276	209547884	YP_002279801		Ku protein	Rleg2_0275; Ku protein ; GI:209547883; RefSeq:YP_002279800	ortholuge	RBBH - No suitable outgroup gene found for ortholuge analysis
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_5580	118471519	YP_889815.1		Ku protein		Methylovorus sp. SIP3-4	582744	Msip34_2573	254000274	YP_003052337		Ku protein		ortholuge	RBBH - No suitable outgroup gene found for ortholuge analysis
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_5580	118471519	YP_889815.1		Ku protein		Bacillus coagulans 2-6	941639	BCO26_1266	336113944	YP_004568711		Ku protein		ortholuge	RBBH - No suitable outgroup gene found for ortholuge analysis
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_5580	118471519	YP_889815.1		Ku protein		Pseudomonas entomophila L48	384676	PSEEN2761	104781843	YP_608341.1		Ku protein		rbb	
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_5580	118471519	YP_889815.1		Ku protein		Anaeromyxobacter dehalogenans 2CP-C	290397	Adeh_0963	86157390	YP_464175.1		DNA end-binding protein Ku		rbb	
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_5580	118471519	YP_889815.1		Ku protein		Nakamurella multipartita DSM 44233	479431	Namu_0127	258650394	YP_003199550		Ku protein		ortholuge	RBBH - No suitable outgroup gene found for ortholuge analysis
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_5580	118471519	YP_889815.1		Ku protein		Desulfotomaculum ruminis DSM 2154	696281	Desru_1851	334340418	YP_004545398		Ku protein		ortholuge	RBBH - No suitable outgroup gene found for ortholuge analysis
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_5580	118471519	YP_889815.1		Ku protein		Clavibacter michiganensis subsp. sepedonicus	31964	CMS_1158	170781565	YP_001709897		hypothetical protein		ortholuge	SSD
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_5580	118471519	YP_889815.1		Ku protein		Burkholderia cenocepacia HI2424	331272	Bcen2424_6482	116686858	YP_840105.1		Ku domain-containing protein		ortholuge	SSD
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_5580	118471519	YP_889815.1		Ku protein		Thiobacillus denitrificans ATCC 25259	292415	Tbd_2246	74318264	YP_316004.1		putative Ku-like DNA-end-binding protein		ortholuge	RBBH - No suitable outgroup gene found for ortholuge analysis
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_5580	118471519	YP_889815.1		Ku protein		Beutenbergia cavernae DSM 12333	471853	Bcav_0652	229819150	YP_002880676		Ku protein		ortholuge	SSD
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_5580	118471519	YP_889815.1		Ku protein		Mycobacterium tuberculosis KZN 1435	478434	TBMG_03052	253800036	YP_003033037		Ku protein		ortholuge	SSD
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_5580	118471519	YP_889815.1		Ku protein		Symbiobacterium thermophilum IAM 14863	292459	STH1798	51892936	YP_075627.1		hypothetical protein		ortholuge	RBBH - No suitable outgroup gene found for ortholuge analysis
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_5580	118471519	YP_889815.1		Ku protein		Syntrophobotulus glycolicus DSM 8271	645991	Sgly_2286	325290395	YP_004266576		DNA end-binding protein Ku		ortholuge	RBBH - No suitable outgroup gene found for ortholuge analysis
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_5580	118471519	YP_889815.1		Ku protein		Novosphingobium aromaticivorans DSM 12444	279238	Saro_1694	87199711	YP_496968.1		Ku protein		ortholuge	SSD
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_5580	118471519	YP_889815.1		Ku protein		Burkholderia multivorans ATCC 17616 NC_010084	395019	Bmul_5475	161522508	YP_001585437		Ku protein		ortholuge	RBBH - No suitable outgroup gene found for ortholuge analysis
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_5580	118471519	YP_889815.1		Ku protein		Sphingomonas wittichii RW1	392499	Swit_3981	148556882	YP_001264464		Ku family containing protein		ortholuge	Borderline-SSD
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_5580	118471519	YP_889815.1		Ku protein		Burkholderia multivorans ATCC 17616 NC_010801	395019	BMULJ_06022	189348617	YP_001941813		hypothetical protein		ortholuge	RBBH - No suitable outgroup gene found for ortholuge analysis
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_5580	118471519	YP_889815.1		Ku protein		Erythrobacter litoralis HTCC2594	314225	ELI_04130	85373653	YP_457715.1		hypothetical protein		ortholuge	RBBH - No suitable outgroup gene found for ortholuge analysis
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_5580	118471519	YP_889815.1		Ku protein		Cellvibrio gilvus ATCC 13127	593907	Celgi_1691	336320802	YP_004600770		Ku protein		rbb	
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_5580	118471519	YP_889815.1		Ku protein		Burkholderia glumae BGR1	626418	bglu_1g10890	238026731	YP_002910962		Ku domain-containing protein		ortholuge	RBBH - No suitable outgroup gene found for ortholuge analysis
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_5580	118471519	YP_889815.1		Ku protein		Geobacter uraniireducens Rf4	351605	Gura_3455	148265478	YP_001232184		Ku domain-containing protein		ortholuge	RBBH - No suitable outgroup gene found for ortholuge analysis
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_5580	118471519	YP_889815.1		Ku protein		Geobacter uraniireducens Rf4	351605	Gura_3454	148265477	YP_001232183		Ku domain-containing protein	Gura_3455; Ku domain-containing protein ; GI:148265478; RefSeq:YP_001232184	ortholuge	RBBH - No suitable outgroup gene found for ortholuge analysis
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_5580	118471519	YP_889815.1		Ku protein		Salinispora tropica CNB-440	369723	Strop_3969	145596480	YP_001160777		Ku domain-containing protein		ortholuge	SSD
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_5580	118471519	YP_889815.1		Ku protein		Saccharomonospora viridis DSM 43017	471857	Svir_01770	257054259	YP_003132091		Ku protein		ortholuge	Borderline-SSD
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_5580	118471519	YP_889815.1		Ku protein		Lysinibacillus sphaericus C3-41	444177	Bsph_3076	169828561	YP_001698719		hypothetical protein		rbb	
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_5580	118471519	YP_889815.1		Ku protein		Methylocella silvestris BL2	395965	Msil_1734	217977895	YP_002362042		Ku protein	Msil_1735; Ku protein ; GI:217977896; RefSeq:YP_002362043	rbb	
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_5580	118471519	YP_889815.1		Ku protein		Methylocella silvestris BL2	395965	Msil_1735	217977896	YP_002362043		Ku protein		rbb	
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_5580	118471519	YP_889815.1		Ku protein		Polaromonas naphthalenivorans CJ2	365044	Pnap_1894	121604796	YP_982125.1		Ku domain-containing protein		ortholuge	RBBH - No suitable outgroup gene found for ortholuge analysis
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_5580	118471519	YP_889815.1		Ku protein		Pseudomonas aeruginosa PAO1	208964	PA2150	15597346	NP_250840.1		hypothetical protein		ortholuge	RBBH - No suitable outgroup gene found for ortholuge analysis
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_5580	118471519	YP_889815.1		Ku protein		Geobacter sp. FRC-32	316067	Geob_0337	222053447	YP_002535809		Ku protein		ortholuge	RBBH - No suitable outgroup gene found for ortholuge analysis
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_5580	118471519	YP_889815.1		Ku protein		Thermodesulfatator indicus DSM 15286	667014	Thein_1425	337286782	YP_004626255		Ku protein		rbb	
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_5580	118471519	YP_889815.1		Ku protein		Bacillus thuringiensis serovar konkukian str. 97-27	281309	BT9727_0719	49476927	YP_035063.1		hypothetical protein		ortholuge	RBBH - No suitable outgroup gene found for ortholuge analysis
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_5580	118471519	YP_889815.1		Ku protein		Bacillus halodurans C-125	272558	BH2208	15614771	NP_243074.1		hypothetical protein		ortholuge	RBBH - No suitable outgroup gene found for ortholuge analysis
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_5580	118471519	YP_889815.1		Ku protein		Candidatus Solibacter usitatus Ellin6076	234267	Acid_7842	116626867	YP_829023.1		Ku domain-containing protein	Acid_3438; DNA end-binding protein Ku ; GI:116622540; RefSeq:YP_824696.1	ortholuge	RBBH - No suitable outgroup gene found for ortholuge analysis
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_5580	118471519	YP_889815.1		Ku protein		Candidatus Solibacter usitatus Ellin6076	234267	Acid_3438	116622540	YP_824696.1		DNA end-binding protein Ku		ortholuge	RBBH - No suitable outgroup gene found for ortholuge analysis
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_5580	118471519	YP_889815.1		Ku protein		Ralstonia eutropha H16	381666	H16_B2355	116696291	YP_841867.1		hypothetical protein		ortholuge	RBBH - No suitable outgroup gene found for ortholuge analysis
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_5580	118471519	YP_889815.1		Ku protein		Streptomyces griseus subsp. griseus NBRC 13350	455632	SGR_6689	182440482	YP_001828201		putative Ku70/Ku80 protein	SGR_2195; putative Ku70/Ku80 protein ; GI:182435988; RefSeq:YP_001823707	ortholuge	RBBH - No suitable outgroup gene found for ortholuge analysis
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_5580	118471519	YP_889815.1		Ku protein		Streptomyces griseus subsp. griseus NBRC 13350	455632	SGR_2195	182435988	YP_001823707		putative Ku70/Ku80 protein		ortholuge	RBBH - No suitable outgroup gene found for ortholuge analysis
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_5580	118471519	YP_889815.1		Ku protein		Bacillus cereus AH187	405534	BCAH187_A0972	217958398	YP_002336946		Ku protein		ortholuge	RBBH - No suitable outgroup gene found for ortholuge analysis
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_5580	118471519	YP_889815.1		Ku protein		Oceanobacillus iheyensis HTE831	221109	OB3033	23100488	NP_693955.1		hypothetical protein		rbb	
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_5580	118471519	YP_889815.1		Ku protein		Syntrophomonas wolfei subsp. wolfei str. Goettingen	335541	Swol_1122	114566649	YP_753803.1		hypothetical protein		ortholuge	RBBH - No suitable outgroup gene found for ortholuge analysis
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_5580	118471519	YP_889815.1		Ku protein		Mycobacterium tuberculosis CDC1551	83331	MT0964	15840360	NP_335397.1		hypothetical protein		ortholuge	SSD
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_5580	118471519	YP_889815.1		Ku protein		Bacillus coagulans 36D1	345219	Bcoa_3264	347753651	YP_004861216		Ku protein		ortholuge	RBBH - No suitable outgroup gene found for ortholuge analysis
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_5580	118471519	YP_889815.1		Ku protein		Streptomyces flavogriseus ATCC 33331	591167	Sfla_1981	357411196	YP_004922932		Ku protein		ortholuge	RBBH - No suitable outgroup gene found for ortholuge analysis
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_5580	118471519	YP_889815.1		Ku protein		Streptomyces flavogriseus ATCC 33331	591167	Sfla_4020	357413215	YP_004924951		Ku protein	Sfla_1981; Ku protein ; GI:357411196; RefSeq:YP_004922932	ortholuge	RBBH - No suitable outgroup gene found for ortholuge analysis
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_5580	118471519	YP_889815.1		Ku protein		Mycobacterium tuberculosis KZN 605	478435	TBXG_003032	392433476	YP_006474520		hypothetical protein		ortholuge	SSD
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_5580	118471519	YP_889815.1		Ku protein		Granulicella mallensis MP5ACTX8	682795	AciX8_1369	374310312	YP_005056742		Ku protein		ortholuge	RBBH - No suitable outgroup gene found for ortholuge analysis
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_5580	118471519	YP_889815.1		Ku protein		Streptomyces violaceusniger Tu 4113	653045	Strvi_1038	345008731	YP_004811085		DNA repair protein		ortholuge	SSD
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_5580	118471519	YP_889815.1		Ku protein		Streptomyces violaceusniger Tu 4113	653045	Strvi_4745	345012235	YP_004814589		DNA repair protein	Strvi_1038; DNA repair protein ; GI:345008731; RefSeq:YP_004811085	ortholuge	Borderline-SSD
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_5580	118471519	YP_889815.1		Ku protein		Streptomyces violaceusniger Tu 4113	653045	Strvi_6521	345013855	YP_004816209		DNA repair protein	Strvi_1038; DNA repair protein ; GI:345008731; RefSeq:YP_004811085	ortholuge	Borderline-SSD
Mycobacterium smegmatis str. MC2 155 NC_008596	246196	MSMEG_5580	118471519	YP_889815.1		Ku protein		Thermoanaerobacter wiegelii Rt8.B1	697303	Thewi_2143	345018424	YP_004820777		DNA repair protein		ortholuge	RBBH - No suitable outgroup gene found for ortholuge analysis
